"label_no","genus","species","sex","year","month","day","country","county","city_town_village","specific_location","HW_mm","intertegular_distance_mm","FW_length_mm","tibia_length_mm","family","ecology","Source","interocular_distance_mm","location_string","latitude","longitude","full_name","mean_preflight_temp","sd_preflight_temp","max_preflight_monthly_mean","max_preflight_temp"
"IGproject0675","Sphecodes","geoffrellus","female",1921,9,NA,"England","Devon","Dartmoor","",1.566,0.986,4.283,1.023,"Halictidae","kleptoparasite","OUMNH",NA,"Dartmoor, Devon, England",50.5657349,-3.9009713,"Sphecodes geoffrellus",11.645550604255,2.31513421393957,13.3203959262676,17.3614717006244
"IGproject0676","Sphecodes","geoffrellus","female",1925,6,7,"England","Cornwall","Trethevy","Rocky Valley",1.671,1.092,4.655,1.092,"Halictidae","kleptoparasite","OUMNH",NA,"Rocky Valley, Trethevy, Cornwall, England",50.6732613,-4.7293504,"Sphecodes geoffrellus",11.7173546404499,2.94512857649899,14.156859849663,16.9967707927134
"IGproject0677","Sphecodes","geoffrellus","male",1898,7,NA,"Wales","Gwynedd","Criccieth","",1.544,1.038,4.221,0.963,"Halictidae","kleptoparasite","OUMNH",NA,"Criccieth, Gwynedd, Wales",52.9206106,-4.2332414,"Sphecodes geoffrellus",11.6674252303997,3.81798729809335,14.8613244449756,18.905247948327
"IGproject0678","Sphecodes","geoffrellus","male",1898,7,NA,"Wales","Gwynedd","Criccieth","",1.555,1.069,4.12,0.999,"Halictidae","kleptoparasite","OUMNH",NA,"Criccieth, Gwynedd, Wales",52.9206106,-4.2332414,"Sphecodes geoffrellus",11.6674252303997,3.81798729809335,14.8613244449756,18.905247948327
"IGproject0679","Sphecodes","geoffrellus","female",1919,5,NA,"England","Surrey","Woking","",1.645,1.092,4.404,1.157,"Halictidae","kleptoparasite","OUMNH",NA,"Woking, Surrey, England",51.3201891,-0.5564726,"Sphecodes geoffrellus",13.153660611176,3.86684736583874,16.3202522350923,21.4760692614458
"IGproject0680","Sphecodes","geoffrellus","female",1915,5,20,"England","Gloucestershire","Wotton-under-Edge","",1.73,1.123,4.784,1.158,"Halictidae","kleptoparasite","OUMNH",NA,"Wotton-under-Edge, Gloucestershire, England",51.6378241,-2.3547251,"Sphecodes geoffrellus",13.5763396077748,2.86365913350559,16.155865420898,20.9978352296252
"IGproject0681","Sphecodes","geoffrellus","female",1914,5,19,"England","Devon","Bovey Tracey","",1.282,0.817,3.354,0.851,"Halictidae","kleptoparasite","OUMNH",NA,"Bovey Tracey, Devon, England",50.6046632,-3.6856762,"Sphecodes geoffrellus",12.7039585604305,3.32349037932675,16.0739633026653,20.599456955669
"IGproject0682","Sphecodes","geoffrellus","female",1920,8,10,"Scotland","Argyll and Bute","","Loch Sween",1.73,1.127,4.919,1.155,"Halictidae","kleptoparasite","OUMNH",NA,"Loch Sween, Argyll and Bute, Scotland",55.9835849,-5.6317791,"Sphecodes geoffrellus",10.4049495271191,2.67059822030471,12.270836368501,16.458847284864
"IGproject0683","Sphecodes","geoffrellus","female",1919,5,NA,"England","Surrey","Woking","",1.605,1.019,4.24,0.749,"Halictidae","kleptoparasite","OUMNH",NA,"Woking, Surrey, England",51.3201891,-0.5564726,"Sphecodes geoffrellus",13.153660611176,3.86684736583874,16.3202522350923,21.4760692614458
"IGproject0684","Sphecodes","geoffrellus","female",1915,7,14,"England","Devon","Bovey Tracey","",1.63,1.077,4.371,1.069,"Halictidae","kleptoparasite","OUMNH",NA,"Bovey Tracey, Devon, England",50.6046632,-3.6856762,"Sphecodes geoffrellus",13.2624411797429,2.72903392256803,15.7984903641635,19.9076442675878
"IGproject0685","Sphecodes","geoffrellus","female",1917,6,NA,"England","Devon","Bovey Tracey","",1.652,1.109,4.527,1.089,"Halictidae","kleptoparasite","OUMNH",NA,"Bovey Tracey, Devon, England",50.6046632,-3.6856762,"Sphecodes geoffrellus",12.4902526730055,3.3179151477957,16.4106953149593,20.7594912747299
"IGproject0686","Sphecodes","geoffrellus","female",1915,5,24,"England","Devon","Lustleigh","",1.697,1.076,4.572,1.166,"Halictidae","kleptoparasite","OUMNH",NA,"Lustleigh, Devon, England",50.6228301,-3.7304463,"Sphecodes geoffrellus",13.0775749716229,2.72384595982943,15.6305627164039,19.725704562823
"IGproject0687","Sphecodes","geoffrellus","female",1900,5,15,"England","Essex","Theydon Bois","",1.513,0.983,4.079,1.022,"Halictidae","kleptoparasite","OUMNH",NA,"Theydon Bois, Essex, England",51.6717759,0.1033213,"Sphecodes geoffrellus",14.3845777475158,4.70392752343459,18.7518150543173,24.883772941836
"IGproject0688","Sphecodes","geoffrellus","female",1912,9,NA,"England","Devon","Bovey Tracey","",1.564,0.989,4.204,1.046,"Halictidae","kleptoparasite","OUMNH",NA,"Bovey Tracey, Devon, England",50.6046632,-3.6856762,"Sphecodes geoffrellus",13.9442505607527,4.36654466642638,17.8257103425755,23.2711769048485
"IGproject0689","Sphecodes","geoffrellus","female",1911,5,17,"England","Devon","Newton Abbot","",1.633,1.026,4.377,1.092,"Halictidae","kleptoparasite","OUMNH",NA,"Newton Abbot, Devon, England",50.5296441,-3.6112097,"Sphecodes geoffrellus",12.5978199582023,3.19626272453321,15.4489092237117,19.0536739946742
"IGproject0690","Sphecodes","geoffrellus","female",1911,8,NA,"England","Devon","Dawlish Warren","",1.707,1.165,4.685,1.114,"Halictidae","kleptoparasite","OUMNH",NA,"Dawlish Warren, Devon, England",50.5986475,-3.4437159,"Sphecodes geoffrellus",12.6373730681499,3.21323599939104,15.4692040417634,19.1767729130675
"IGproject0691","Sphecodes","geoffrellus","female",1919,6,3,"England","Devon","Chudleigh","",1.641,1.086,4.539,1.126,"Halictidae","kleptoparasite","OUMNH",NA,"Chudleigh, Devon, England",50.6156543,-3.5869448,"Sphecodes geoffrellus",13.1062577785974,3.35917502368227,16.0191861883267,20.2058024712083
"IGproject0692","Sphecodes","geoffrellus","male",1914,8,NA,"England","Gloucestershire","Wotton-under-Edge","",1.564,1.103,4.23,1.009,"Halictidae","kleptoparasite","OUMNH",NA,"Wotton-under-Edge, Gloucestershire, England",51.6378241,-2.3547251,"Sphecodes geoffrellus",13.018384266225,3.22054574386124,15.757763890925,20.6930014776936
"IGproject0693","Sphecodes","geoffrellus","female",1901,7,NA,"England","Cornwall","Newquay","",1.586,1.041,4.303,1.041,"Halictidae","kleptoparasite","OUMNH",NA,"Newquay, Cornwall, England",50.4134414,-5.0848836,"Sphecodes geoffrellus",12.9317435537197,3.27279123772263,16.3166671385488,20.0533931728464
"IGproject0694","Sphecodes","geoffrellus","female",1900,8,NA,"Wales","Gwynedd","Criccieth","",1.474,0.979,4.038,0.982,"Halictidae","kleptoparasite","OUMNH",NA,"Criccieth, Gwynedd, Wales",52.9206106,-4.2332414,"Sphecodes geoffrellus",12.2321622563414,4.03759438764423,16.4925869961121,20.9296529151234
"IGproject0695","Sphecodes","geoffrellus","female",1898,7,NA,"Wales","Gwynedd","Criccieth","",1.574,1.063,4.233,1.035,"Halictidae","kleptoparasite","OUMNH",NA,"Criccieth, Gwynedd, Wales",52.9206106,-4.2332414,"Sphecodes geoffrellus",11.6674252303997,3.81798729809335,14.8613244449756,18.905247948327
"IGproject0696","Sphecodes","geoffrellus","female",1898,7,NA,"Wales","Gwynedd","Criccieth","",1.573,1.14,4.358,1.068,"Halictidae","kleptoparasite","OUMNH",NA,"Criccieth, Gwynedd, Wales",52.9206106,-4.2332414,"Sphecodes geoffrellus",11.6674252303997,3.81798729809335,14.8613244449756,18.905247948327
"IGproject0697","Sphecodes","geoffrellus","male",1897,7,19,"England","Berkshire","Reading","Sulhamstead Park",1.47,1.002,3.775,0.928,"Halictidae","kleptoparasite","OUMNH",NA,"Sulhamstead Park, Reading, Berkshire, England",51.41681285,-1.09530783,"Sphecodes geoffrellus",13.6285264738727,3.25435370967965,16.8152283631874,22.858915645173
"IGproject0698","Sphecodes","geoffrellus","female",1912,14,NA,"England","Devon","Dawlish Warren","",1.381,0.833,3.663,0.927,"Halictidae","kleptoparasite","OUMNH",NA,"Dawlish Warren, Devon, England",50.5986475,-3.4437159,"Sphecodes geoffrellus",14.3009957483142,4.4046862771379,18.2219247073052,23.7591337549471
"IGproject0699","Sphecodes","geoffrellus","male",1976,NA,NA,"England","Oxfordshire","Oxford","30 Cope Close",1.462,1.043,3.777,0.919,"Halictidae","kleptoparasite","OUMNH",NA,"30 Cope Close, Oxford, Oxfordshire, England",51.74787238,-1.298262636,"Sphecodes geoffrellus",13.8030693706009,4.65665110391714,18.7558146191642,24.6624041246884
"IGproject0700","Sphecodes","geoffrellus","male",1991,10,4,"England","Wiltshire","Swindon","",1.397,1.003,3.966,0.915,"Halictidae","kleptoparasite","OUMNH",NA,"Swindon, Wiltshire, England",51.6057801,-1.841922,"Sphecodes geoffrellus",13.9749435903342,4.17263854607072,18.3293515465818,23.9799648955834
"IGproject0701","Sphecodes","geoffrellus","female",2002,6,2,"England","Oxfordshire","Oxford","Shotover",1.398,0.839,3.663,0.948,"Halictidae","kleptoparasite","OUMNH",NA,"Shotover, Oxford, Oxfordshire, England",51.7561128,-1.1551229,"Sphecodes geoffrellus",13.9554191267688,3.94931182107269,17.5669400326839,22.8684311382265
"IGproject0702","Sphecodes","geoffrellus","female",1990,6,10,"England","Devon","Bovey Tracey","Bovey Heathfield",1.524,0.958,4.078,1.085,"Halictidae","kleptoparasite","OUMNH",NA,"Bovey Heathfield, Bovey Tracey, Devon, England",50.5778633,-3.6644648,"Sphecodes geoffrellus",13.8929454747242,4.58324842208219,18.4347473330242,23.5066908598234
"IGproject0703","Sphecodes","geoffrellus","female",1978,6,19,"England","Oxfordshire","Abingdon","Dry Sandford Pit",1.466,0.938,4.043,0.994,"Halictidae","kleptoparasite","OUMNH",NA,"Dry Sandford Pit, Abingdon, Oxfordshire, England",51.69478825,-1.32635399,"Sphecodes geoffrellus",11.9785480217738,3.63063347311662,15.763028329546,20.7001837650183
"IGproject0704","Sphecodes","geoffrellus","male",1919,7,NA,"England","Dorset","Lyme Regis","",1.732,1.209,4.551,1.071,"Halictidae","kleptoparasite","OUMNH",NA,"Lyme Regis, Dorset, England",50.7252897,-2.934559,"Sphecodes geoffrellus",13.0063413294578,3.39561467111399,15.8479668708884,20.1110187456048
"IGproject0705","Sphecodes","geoffrellus","male",1914,8,NA,"England","Gloucestershire","Wotton-under-Edge","",1.791,1.221,4.677,1.152,"Halictidae","kleptoparasite","OUMNH",NA,"Wotton-under-Edge, Gloucestershire, England",51.6378241,-2.3547251,"Sphecodes geoffrellus",13.018384266225,3.22054574386124,15.757763890925,20.6930014776936
"IGproject0706","Sphecodes","geoffrellus","male",1913,7,13,"England","Devon","Dawlish Warren","",1.595,1.171,4.206,1.053,"Halictidae","kleptoparasite","OUMNH",NA,"Dawlish Warren, Devon, England",50.5986475,-3.4437159,"Sphecodes geoffrellus",12.8632653391459,2.38336611173933,16.1506469771029,19.8232161821698
"IGproject0707","Sphecodes","geoffrellus","male",1914,8,12,"England","Devon","Dawlish Warren","",1.482,1.009,4.041,0.965,"Halictidae","kleptoparasite","OUMNH",NA,"Dawlish Warren, Devon, England",50.5986475,-3.4437159,"Sphecodes geoffrellus",13.0383067072418,3.31274568233487,16.3668544612497,20.9846278989094
"IGproject0708","Sphecodes","geoffrellus","male",1913,8,4,"England","Devon","Bovey Tracey","",1.552,1.129,4.258,1.011,"Halictidae","kleptoparasite","OUMNH",NA,"Bovey Tracey, Devon, England",50.6046632,-3.6856762,"Sphecodes geoffrellus",12.5141747637976,2.35849649154368,15.8049515085339,19.4183761744954
"IGproject0709","Sphecodes","geoffrellus","male",1913,7,24,"England","Devon","Bovey Tracey","",1.505,1.024,4.112,0.964,"Halictidae","kleptoparasite","OUMNH",NA,"Bovey Tracey, Devon, England",50.6046632,-3.6856762,"Sphecodes geoffrellus",12.5141747637976,2.35849649154368,15.8049515085339,19.4183761744954
"IGproject0710","Sphecodes","geoffrellus","male",1913,8,2,"England","Devon","Bovey Tracey","",1.575,1.109,4.395,0.99,"Halictidae","kleptoparasite","OUMNH",NA,"Bovey Tracey, Devon, England",50.6046632,-3.6856762,"Sphecodes geoffrellus",12.5141747637976,2.35849649154368,15.8049515085339,19.4183761744954
"IGproject0711","Sphecodes","geoffrellus","male",1904,5,15,"England","Greater London","London","Wimbledon",1.504,1.052,4.061,1.002,"Halictidae","kleptoparasite","OUMNH",NA,"Wimbledon, London, Greater London, England",51.4214787,-0.2064027,"Sphecodes geoffrellus",12.5476023146538,3.71968975088392,16.1345533171426,20.948508790115
"IGproject0712","Sphecodes","geoffrellus","male",1920,7,24,"England","Devon","Trusham","",1.41,0.936,3.818,0.883,"Halictidae","kleptoparasite","OUMNH",NA,"Trusham, Devon, England",50.6260489,-3.6285152,"Sphecodes geoffrellus",13.0256981275485,3.4480888338881,16.6641341487907,21.445085740133
"IGproject0713","Sphecodes","geoffrellus","male",1919,7,23,"England","Dorset","Lyme Regis","",1.564,1.143,4.328,1.005,"Halictidae","kleptoparasite","OUMNH",NA,"Lyme Regis, Dorset, England",50.7252897,-2.934559,"Sphecodes geoffrellus",13.0063413294578,3.39561467111399,15.8479668708884,20.1110187456048
"IGproject0714","Sphecodes","geoffrellus","female",1915,5,25,"England","Devon","Brixham","",1.625,1.095,4.496,1.102,"Halictidae","kleptoparasite","OUMNH",NA,"Brixham, Devon, England",50.3952404,-3.514544,"Sphecodes geoffrellus",13.7631079881502,2.73980897477307,16.2761229620172,20.1038644598181
"IGproject0715","Sphecodes","geoffrellus","male",1914,7,3,"England","Devon","Dawlish Warren","",1.54,1.059,4.075,0.984,"Halictidae","kleptoparasite","OUMNH",NA,"Dawlish Warren, Devon, England",50.5986475,-3.4437159,"Sphecodes geoffrellus",13.0383067072418,3.31274568233487,16.3668544612497,20.9846278989094
"IGproject0716","Sphecodes","geoffrellus","male",1907,7,NA,"England","Hampshire","","New Forest",1.545,1.059,4.156,0.965,"Halictidae","kleptoparasite","OUMNH",NA,"New Forest, Hampshire, England",50.8557268,-1.5956844,"Sphecodes geoffrellus",13.2994630730594,3.95257702742385,17.31530859614,22.2923361187544
"IGproject0717","Sphecodes","geoffrellus","female",1907,7,NA,"England","Hampshire","","New Forest",1.523,0.942,4.039,1.06,"Halictidae","kleptoparasite","OUMNH",NA,"New Forest, Hampshire, England",50.8557268,-1.5956844,"Sphecodes geoffrellus",13.2994630730594,3.95257702742385,17.31530859614,22.2923361187544
"IGproject0718","Sphecodes","geoffrellus","male",1913,7,24,"England","Devon","Bovey Tracey","",1.546,1.075,4.049,1.009,"Halictidae","kleptoparasite","OUMNH",NA,"Bovey Tracey, Devon, England",50.6046632,-3.6856762,"Sphecodes geoffrellus",12.5141747637976,2.35849649154368,15.8049515085339,19.4183761744954
"IGproject0719","Sphecodes","geoffrellus","male",1913,7,10,"England","Devon","Dawlish Warren","",1.372,0.868,3.699,0.891,"Halictidae","kleptoparasite","OUMNH",NA,"Dawlish Warren, Devon, England",50.5986475,-3.4437159,"Sphecodes geoffrellus",12.8632653391459,2.38336611173933,16.1506469771029,19.8232161821698
"IGproject0720","Sphecodes","geoffrellus","male",1913,7,24,"England","Devon","Bovey Tracey","",1.495,1.057,4.083,1.015,"Halictidae","kleptoparasite","OUMNH",NA,"Bovey Tracey, Devon, England",50.6046632,-3.6856762,"Sphecodes geoffrellus",12.5141747637976,2.35849649154368,15.8049515085339,19.4183761744954
"IGproject0721","Sphecodes","geoffrellus","female",1914,7,24,"England","Devon","Bovey Tracey","",1.717,1.176,4.5,1.152,"Halictidae","kleptoparasite","OUMNH",NA,"Bovey Tracey, Devon, England",50.6046632,-3.6856762,"Sphecodes geoffrellus",12.7039585604305,3.32349037932675,16.0739633026653,20.599456955669
"IGproject0722","Lasioglossum","fulvicorne","male",1927,9,NA,"England","Gloucestershire","Wotton-under-Edge","",1.688,1.191,5.193,1.215,"Halictidae","excavator","OUMNH",NA,"Wotton-under-Edge, Gloucestershire, England",51.6378241,-2.3547251,"Lasioglossum fulvicorne",13.2292144740872,3.59821914621071,16.9102947334068,21.3040390854233
"IGproject0723","Lasioglossum","fulvicorne","male",1907,9,NA,"England","Gloucestershire","Wotton-under-Edge","Alderley",1.714,1.238,5.2,1.242,"Halictidae","excavator","OUMNH",NA,"Alderley, Wotton-under-Edge, Gloucestershire, England",51.615194,-2.332701286,"Lasioglossum fulvicorne",12.8157949757934,4.04496076586776,16.9701227351268,22.1309534742476
"IGproject0724","Lasioglossum","fulvicorne","male",1907,9,NA,"England","Gloucestershire","Wotton-under-Edge","Alderley",1.719,1.23,5.047,1.21,"Halictidae","excavator","OUMNH",NA,"Alderley, Wotton-under-Edge, Gloucestershire, England",51.615194,-2.332701286,"Lasioglossum fulvicorne",12.8157949757934,4.04496076586776,16.9701227351268,22.1309534742476
"IGproject0725","Lasioglossum","fulvicorne","male",1920,8,NA,"England","Staffordshire","Peak Distict","Dovedale",1.846,1.342,5.511,1.325,"Halictidae","excavator","OUMNH",NA,"Dovedale, Peak Distict, Staffordshire, England",53.06663409,-1.783354532,"Lasioglossum fulvicorne",11.5211955853669,3.22679024258156,14.1577124157715,18.6072743314976
"IGproject0726","Lasioglossum","fulvicorne","male",1914,8,NA,"England","Gloucestershire","Wotton-under-Edge","",1.891,1.336,5.565,1.289,"Halictidae","excavator","OUMNH",NA,"Wotton-under-Edge, Gloucestershire, England",51.6378241,-2.3547251,"Lasioglossum fulvicorne",13.018384266225,3.22054574386124,15.757763890925,20.6930014776936
"IGproject0727","Lasioglossum","fulvicorne","male",1977,9,13,"England","Oxfordshire","Hook Norton","",1.743,1.245,5.233,1.235,"Halictidae","excavator","OUMNH",NA,"Hook Norton, Oxfordshire, England",51.9939848,-1.4822644,"Lasioglossum fulvicorne",14.2183397099947,4.6124475170216,18.205540960078,24.8290018492997
"IGproject0728","Lasioglossum","fulvicorne","male",1977,9,13,"England","Oxfordshire","Hook Norton","",1.742,1.245,5.255,1.263,"Halictidae","excavator","OUMNH",NA,"Hook Norton, Oxfordshire, England",51.9939848,-1.4822644,"Lasioglossum fulvicorne",14.2183397099947,4.6124475170216,18.205540960078,24.8290018492997
"IGproject0729","Lasioglossum","fulvicorne","male",1904,8,24,"England","Surrey","Reigate","",1.698,1.201,5.317,1.262,"Halictidae","excavator","OUMNH",NA,"Reigate, Surrey, England",51.2376557,-0.2057067,"Lasioglossum fulvicorne",12.2863687100361,3.68269971683091,15.8093200668993,20.7921699934039
"IGproject0730","Lasioglossum","fulvicorne","male",1904,8,24,"England","Surrey","Reigate","",1.709,1.154,5.046,1.157,"Halictidae","excavator","OUMNH",NA,"Reigate, Surrey, England",51.2376557,-0.2057067,"Lasioglossum fulvicorne",12.2863687100361,3.68269971683091,15.8093200668993,20.7921699934039
"IGproject0731","Lasioglossum","fulvicorne","male",1927,9,NA,"England","Gloucestershire","Wotton-under-Edge","",1.761,1.267,5.473,1.292,"Halictidae","excavator","OUMNH",NA,"Wotton-under-Edge, Gloucestershire, England",51.6378241,-2.3547251,"Lasioglossum fulvicorne",13.2292144740872,3.59821914621071,16.9102947334068,21.3040390854233
"IGproject0732","Lasioglossum","fulvicorne","male",1977,9,13,"England","Oxfordshire","Hook Norton","",1.635,1.124,4.766,1.187,"Halictidae","excavator","OUMNH",NA,"Hook Norton, Oxfordshire, England",51.9939848,-1.4822644,"Lasioglossum fulvicorne",14.2183397099947,4.6124475170216,18.205540960078,24.8290018492997
"IGproject0733","Lasioglossum","fulvicorne","male",1977,9,13,"England","Oxfordshire","Hook Norton","",1.751,1.239,5.205,1.254,"Halictidae","excavator","OUMNH",NA,"Hook Norton, Oxfordshire, England",51.9939848,-1.4822644,"Lasioglossum fulvicorne",14.2183397099947,4.6124475170216,18.205540960078,24.8290018492997
"IGproject0734","Lasioglossum","fulvicorne","male",1948,8,9,"England","Oxfordshire","Cumnor","",1.706,1.257,5.012,1.22,"Halictidae","excavator","OUMNH",NA,"Cumnor, Oxfordshire, England",51.7349255,-1.3331621,"Lasioglossum fulvicorne",14.5958570758027,4.03122815051065,18.8093379161013,25.6501712722632
"IGproject0735","Lasioglossum","fulvicorne","male",1914,9,NA,"England","Gloucestershire","Wotton-under-Edge","",1.768,1.316,5.421,1.246,"Halictidae","excavator","OUMNH",NA,"Wotton-under-Edge, Gloucestershire, England",51.6378241,-2.3547251,"Lasioglossum fulvicorne",13.018384266225,3.22054574386124,15.757763890925,20.6930014776936
"IGproject0736","Lasioglossum","fulvicorne","male",1948,8,9,"England","Oxfordshire","Cumnor","",1.733,1.274,5.319,1.301,"Halictidae","excavator","OUMNH",NA,"Cumnor, Oxfordshire, England",51.7349255,-1.3331621,"Lasioglossum fulvicorne",14.5958570758027,4.03122815051065,18.8093379161013,25.6501712722632
"IGproject0737","Lasioglossum","fulvicorne","female",1900,8,10,"England","Kent","Faversham","Huntingfield",1.784,1.299,5.334,1.452,"Halictidae","excavator","OUMNH",NA,"Huntingfield, Faversham, Kent, England",51.25792226,0.822018012,"Lasioglossum fulvicorne",13.9202271189625,4.62137827705518,18.4383407529445,23.7293926086591
"IGproject0738","Lasioglossum","fulvicorne","male",1998,8,18,"England","Somerset","Draycott","",1.852,1.265,5.309,1.287,"Halictidae","excavator","OUMNH",NA,"Draycott, Somerset, England",51.2556653,-2.7509388,"Lasioglossum fulvicorne",14.2849311616335,3.77475998869623,18.8797171846928,23.0526794229344
"IGproject0739","Lasioglossum","fulvicorne","female",1896,NA,NA,"England","Kent","Doddington","",1.763,1.2,5.305,1.39,"Halictidae","excavator","OUMNH",NA,"Doddington, Kent, England",51.2792113,0.7717749,"Lasioglossum fulvicorne",13.2041073310827,3.5422988080267,16.1901284980694,20.7987941780545
"IGproject0740","Lasioglossum","fulvicorne","female",1896,NA,NA,"England","Kent","Doddington","",1.931,1.392,5.662,1.463,"Halictidae","excavator","OUMNH",NA,"Doddington, Kent, England",51.2792113,0.7717749,"Lasioglossum fulvicorne",13.2041073310827,3.5422988080267,16.1901284980694,20.7987941780545
"IGproject0741","Lasioglossum","fulvicorne","male",1991,8,31,"England","Wiltshire","Wroughton","Clouts Wood",1.735,1.258,5.107,1.308,"Halictidae","excavator","OUMNH",NA,"Clouts Wood, Wroughton, Wiltshire, England",51.51489206,-1.804044057,"Lasioglossum fulvicorne",13.8571020026911,4.14078577648315,18.1808275107687,23.9192422469357
"IGproject0742","Lasioglossum","fulvicorne","female",1896,NA,NA,"England","Kent","Doddington","",1.758,1.288,5.258,1.421,"Halictidae","excavator","OUMNH",NA,"Doddington, Kent, England",51.2792113,0.7717749,"Lasioglossum fulvicorne",13.2041073310827,3.5422988080267,16.1901284980694,20.7987941780545
"IGproject0743","Lasioglossum","fulvicorne","female",1900,8,11,"England","Kent","Faversham","Huntingfield",1.649,1.161,4.843,1.331,"Halictidae","excavator","OUMNH",NA,"Huntingfield, Faversham, Kent, England",51.25792226,0.822018012,"Lasioglossum fulvicorne",13.9202271189625,4.62137827705518,18.4383407529445,23.7293926086591
"IGproject0744","Lasioglossum","fulvicorne","male",1933,7,25,"England","Warwickshie","Harbury","",1.909,1.364,5.708,1.369,"Halictidae","excavator","OUMNH",NA,"Harbury, Warwickshie, England",52.23694424,-1.457095592,"Lasioglossum fulvicorne",12.5918687433828,4.45657654461959,17.2376790616538,22.2234691287237
"IGproject0745","Lasioglossum","fulvicorne","female",1893,5,7,"England","Greater London","London","Purley",1.829,1.338,5.327,1.43,"Halictidae","excavator","OUMNH",NA,"Purley, London, Greater London, England",51.3388112,-0.1158589,"Lasioglossum fulvicorne",12.6302688412972,3.22889284191066,15.8496573614609,20.7071234989729
"IGproject0746","Lasioglossum","fulvicorne","female",1896,NA,NA,"England","Kent","Doddington","",1.706,1.226,5.126,1.342,"Halictidae","excavator","OUMNH",NA,"Doddington, Kent, England",51.2792113,0.7717749,"Lasioglossum fulvicorne",13.2041073310827,3.5422988080267,16.1901284980694,20.7987941780545
"IGproject0747","Lasioglossum","fulvicorne","female",1896,NA,NA,"England","Kent","Doddington","",1.651,1.161,4.78,1.294,"Halictidae","excavator","OUMNH",NA,"Doddington, Kent, England",51.2792113,0.7717749,"Lasioglossum fulvicorne",13.2041073310827,3.5422988080267,16.1901284980694,20.7987941780545
"IGproject0748","Lasioglossum","fulvicorne","female",1899,NA,NA,"England","Kent","Faversham","Huntingfield",1.707,1.135,5.051,1.358,"Halictidae","excavator","OUMNH",NA,"Huntingfield, Faversham, Kent, England",51.25792226,0.822018012,"Lasioglossum fulvicorne",13.1675265005648,3.53757735652158,17.066300331027,21.9857227750083
"IGproject0749","Lasioglossum","fulvicorne","female",1897,NA,NA,"England","Kent","Doddington","",1.924,1.425,5.663,1.515,"Halictidae","excavator","OUMNH",NA,"Doddington, Kent, England",51.2792113,0.7717749,"Lasioglossum fulvicorne",13.5282308953983,3.66847259030079,17.1065960564636,22.5110426215342
"IGproject0750","Lasioglossum","fulvicorne","female",1896,NA,NA,"England","Kent","Doddington","",1.881,1.429,5.403,1.422,"Halictidae","excavator","OUMNH",NA,"Doddington, Kent, England",51.2792113,0.7717749,"Lasioglossum fulvicorne",13.2041073310827,3.5422988080267,16.1901284980694,20.7987941780545
"IGproject0751","Lasioglossum","fulvicorne","female",1894,NA,NA,"England","Kent","Doddington","",1.732,1.207,4.993,1.388,"Halictidae","excavator","OUMNH",NA,"Doddington, Kent, England",51.2792113,0.7717749,"Lasioglossum fulvicorne",14.345468500201,3.2720280918381,17.7101024156299,23.050732618354
"IGproject0752","Lasioglossum","fulvicorne","female",1896,NA,NA,"England","Kent","Doddington","",1.819,1.318,5.446,1.4,"Halictidae","excavator","OUMNH",NA,"Doddington, Kent, England",51.2792113,0.7717749,"Lasioglossum fulvicorne",13.2041073310827,3.5422988080267,16.1901284980694,20.7987941780545
"IGproject0753","Anthidium","manicatum","female",1966,6,28,"Wales","Gwynedd","Ynys Llanddwyn","",4.026,3.511,9.181,2.862,"Megachilidae","cavity nester","OUMNH",NA,"Ynys Llanddwyn, Gwynedd, Wales",53.14000714,-4.409892831,"Anthidium manicatum",12.3571310632592,0.696628723416453,13.1536735518597,16.0987386176997
"IGproject0754","Anthidium","manicatum","male",1977,NA,NA,"England","Oxfordshire","Oxford","30 Cope Close",4.643,3.948,12.059,3.829,"Megachilidae","cavity nester","OUMNH",NA,"30 Cope Close, Oxford, Oxfordshire, England",51.74787238,-1.298262636,"Anthidium manicatum",17.8988538759613,0.746780212165594,18.7604973490387,25.3743942247108
"IGproject0755","Anthidium","manicatum","male",1976,NA,NA,"England","Oxfordshire","Oxford","30 Cope Close",4.503,3.836,11.256,3.721,"Megachilidae","cavity nester","OUMNH",NA,"30 Cope Close, Oxford, Oxfordshire, England",51.74787238,-1.298262636,"Anthidium manicatum",16.9963397242423,2.14808737928331,18.7558146191642,24.6624041246884
"IGproject0756","Anthidium","manicatum","male",1976,NA,NA,"England","Oxfordshire","Oxford","30 Cope Close",4.257,3.636,10.569,3.384,"Megachilidae","cavity nester","OUMNH",NA,"30 Cope Close, Oxford, Oxfordshire, England",51.74787238,-1.298262636,"Anthidium manicatum",16.9963397242423,2.14808737928331,18.7558146191642,24.6624041246884
"IGproject0757","Anthidium","manicatum","male",1976,NA,NA,"England","Oxfordshire","Oxford","30 Cope Close",4.469,3.81,11.012,3.721,"Megachilidae","cavity nester","OUMNH",NA,"30 Cope Close, Oxford, Oxfordshire, England",51.74787238,-1.298262636,"Anthidium manicatum",16.9963397242423,2.14808737928331,18.7558146191642,24.6624041246884
"IGproject0758","Anthidium","manicatum","male",1976,NA,NA,"England","Oxfordshire","Oxford","30 Cope Close",4.534,4.036,11.778,3.868,"Megachilidae","cavity nester","OUMNH",NA,"30 Cope Close, Oxford, Oxfordshire, England",51.74787238,-1.298262636,"Anthidium manicatum",16.9963397242423,2.14808737928331,18.7558146191642,24.6624041246884
